"ID","name","namespace","definition"
"GO:0090716","adaptive immune memory response","biological_process","An immune response directed against a previously encountered antigen, being quicker and quantitatively better compared with the primary response."
"GO:0090717","adaptive immune memory response involving T cells and B cells","biological_process","An immune response mediated by reactivated memory T cells and B cells and directed against a previously encountered antigen, being quicker and quantitatively better compared with the primary response."
"GO:0090718","adaptive immune effector response","biological_process","An adaptive immune response that involves one or more immune effector processes and takes place during the effector phase of the adaptive immune response."
"GO:0090719","adaptive immune effector response involving T cells and B lineage cells","biological_process","An adaptive immune effector response involving T cells and B lineage cells. In the case of B lineage cells, the effector cells are the antibody secreting plasma cells whereas for T cells the effector cells may be helper T cells or cytotoxic T cells."
"GO:0090720","primary adaptive immune response","biological_process","An adaptive immune response against an antigen not previously encountered by immune system."
"GO:0090721","primary adaptive immune response involving T cells and B cells","biological_process","An adaptive immune response mediated by naive T or B cells against an antigen not previously encountered by immune system."
"GO:0097021","lymphocyte migration into lymphoid organs","biological_process","The movement of a lymphocyte within the lymphatic system into lymphoid organs such as lymph nodes, spleen or Peyer's patches, and its subsequent positioning within defined functional compartments such as sites of cell activation by antigen."
"GO:0097022","lymphocyte migration into lymph node","biological_process","The movement of a lymphocyte within the lymphatic system into a lymph node, and its subsequent positioning within defined functional compartments such as sites of cell activation by antigen."
"GO:0097026","dendritic cell dendrite assembly","biological_process","Formation of dendrites, branched cellular projections (or cytoplasmic extension) that are extended from the surface of a dendritic immune cell, and which enable the cell to sample luminal pathogens and increase the surface area for antigen presentation to T cells."
"GO:0097028","dendritic cell differentiation","biological_process","The process in which a precursor cell type acquires the specialized features of a dendritic cell. A dendritic cell is a leukocyte of dendritic lineage specialized in the uptake, processing, and transport of antigens to lymph nodes for the purpose of stimulating an immune response via T cell activation."
"GO:0097029","mature conventional dendritic cell differentiation","biological_process","The process in which antigen-activated dendritic cells acquire the specialized features of a mature conventional dendritic cell. Mature conventional dendritic cells upregulate the surface expression of MHC molecules, chemokine receptors and adhesion molecules, and increase the number of dendrites (cytoplasmic protrusions) in preparation for migration to lymphoid organs where they present antigen to T cells."
"GO:0097048","dendritic cell apoptotic process","biological_process","Any apoptotic process in a dendritic cell, a cell of hematopoietic origin, typically resident in particular tissues, specialized in the uptake, processing, and transport of antigens to lymph nodes for the purpose of stimulating an immune response via T cell activation."
"GO:0097052","L-kynurenine metabolic process","biological_process","The chemical reactions and pathways involving L-kynurenine, the L-enantiomer of the amino acid kynurenine (3-(2-aminobenzoyl)-alanine)."
"GO:0097053","L-kynurenine catabolic process","biological_process","The chemical reactions and pathways resulting in the breakdown of L-kynurenine, the L-enantiomer of the amino acid kynurenine (3-(2-aminobenzoyl)-alanine)."
"GO:0097054","L-glutamate biosynthetic process","biological_process","The chemical reactions and pathways resulting in the formation of L-glutamate, the L enantiomer anion of 2-aminopentanedioic acid."
"GO:0097056","selenocysteinyl-tRNA(Sec) biosynthetic process","biological_process","The chemical reactions and pathways resulting in the formation of selenocysteinyl-tRNA(Sec). This process occurs through the following steps: a unique serine-tRNA with a UGA recognizing anticodon is first aminoacylated with serine; this is then phosphorylated by phosphoseryl-tRNA[Ser]Sec kinase; lastly, selenium is swapped for the phosphate on the serine."
"GO:0097136","Bcl-2 family protein complex","cellular_component","A protein complex that consists of members of the Bcl-2 family of anti- and proapoptotic regulators. Bcl-2 proteins respond to cues from various forms of intracellular stress, such as DNA damage or cytokine deprivation, and interact with opposing family members to determine whether or not the caspase proteolytic cascade should be unleashed."
"GO:0097137","BAD-BCL-xl complex","cellular_component","A heterodimeric protein complex consisting of BAD and BCL-xl, members of the Bcl-2 family of anti- and proapoptotic regulators."
"GO:0097138","BAD-BCL-2 complex","cellular_component","A heterodimeric protein complex consisting of BAD and BCL-2, members of the Bcl-2 family of anti- and proapoptotic regulators."
"GO:0097139","BID-BCL-2 complex","cellular_component","A heterodimeric protein complex consisting of BID and BCL-2, members of the Bcl-2 family of anti- and proapoptotic regulators."
"GO:0097140","BIM-BCL-xl complex","cellular_component","A heterodimeric protein complex consisting of BIM and BCL-xl, members of the Bcl-2 family of anti- and proapoptotic regulators."
"GO:0097141","BIM-BCL-2 complex","cellular_component","A heterodimeric protein complex consisting of BIM and BCL-2, members of the Bcl-2 family of anti- and proapoptotic regulators."
"GO:0097142","PUMA-BCL-2 complex","cellular_component","A heterodimeric protein complex consisting of PUMA and BCL-2, members of the Bcl-2 family of anti- and proapoptotic regulators."
"GO:0097143","PUMA-BCL-xl complex","cellular_component","A heterodimeric protein complex consisting of PUMA and BCL-xl, members of the Bcl-2 family of anti- and proapoptotic regulators."
"GO:0097144","BAX complex","cellular_component","An oligomeric protein complex consisting of BAX, a member of the Bcl-2 family of anti- and proapoptotic regulators."
"GO:0097145","BAK complex","cellular_component","An oligomeric protein complex consisting of BAK, a member of the Bcl-2 family of anti- and proapoptotic regulators."
"GO:0097146","NOXA-BCL-xl complex","cellular_component","A heterodimeric protein complex consisting of NOXA and BCL-xl, members of the Bcl-2 family of anti- and proapoptotic regulators."
"GO:0097147","NOXA-BCL-2 complex","cellular_component","A heterodimeric protein complex consisting of NOXA and BCL-2, members of the Bcl-2 family of anti- and proapoptotic regulators."
"GO:0097148","BCL-2 complex","cellular_component","A homodimeric protein complex consisting of BCL-2, a member of the Bcl-2 family of anti- and proapoptotic regulators."
"GO:0097241","hematopoietic stem cell migration to bone marrow","biological_process","The orderly movement of a hematopoietic stem cell into the bone marrow, and its subsequent positioning within defined functional compartments in that microenvironment. A hematopoietic stem cell is a cell from which all cells of the lymphoid and myeloid lineages develop, including blood cells and cells of the immune system."
"GO:0097246","catechin binding","molecular_function","Interacting selectively and non-covalently with a catechin, a polyphenolic antioxidant plant metabolite with a flavonoid or flavan-3-ol structure."
"GO:0097279","histamine secretion mediated by IgE immunoglobulin","biological_process","Histamine release triggered by the binding of an antigen to an IgE immunoglobulin bound to the cell surface. An example is mast cell histamine degranulation as a result of exposure of mast cell-bound IgE to alder tree pollen."
"GO:0097280","histamine secretion mediated by immunoglobulin","biological_process","Histamine release triggered by the binding of an antigen to an immunoglobulin bound to the cell surface."
"GO:0097281","immune complex formation","biological_process","The process that gives rise to an immune complex. Immune complexes are clusters of antibodies bound to antigen, to which complement may also be fixed, and which may precipitate or remain in solution. Examples are the clumping of cells such as bacteria or red blood cells in the presence of an antibody, precipitation of a toxin after an antibody binds to it, and clumping of viral particles as a result of antibody binding to the virus."
"GO:0097282","immunoglobulin-mediated neutralization","biological_process","The inhibition of an antigen's biological effects by antibody binding to it. An example is neutralization of diphtheria toxin by preventing its entry into human cells via the binding of antibody specific for diphtheria toxin."
"GO:0097327","response to antineoplastic agent","biological_process","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an antineoplastic agent stimulus. An antineoplastic agent is a substance that inhibits or prevents the proliferation of neoplasms."
"GO:0097329","response to antimetabolite","biological_process","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an antimetabolite stimulus. An antimetabolite is a substance which is structurally similar to a metabolite but which competes with it or replaces it, and so prevents or reduces its normal utilization."
"GO:0097332","response to antipsychotic drug","biological_process","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an antipsychotic drug stimulus. Antipsychotic drugs are agents that control agitated psychotic behaviour, alleviate acute psychotic states, reduce psychotic symptoms, and exert a quieting effect."
"GO:0097351","toxin-antitoxin pair type II binding","molecular_function","Interacting selectively and non-covalently with a toxic protein, disabling its function. There may be more than one antitoxin to a toxic protein. Instances of this activity are known only in prokaryotes, where the toxic protein may be a ribonuclease, a DNA gyrase, or other."
"GO:0097408","fibrillary inclusion","cellular_component","Cellular inclusion consisting of circular areas filled with fine slender filaments about 10 nanometers in diameter, delimited by a wall of varying complexity (either a single continuous membrane or a tubular network consisting of a fine filamentous material giving the wall a honeycomb appearance). Fibrillary inclusions are found in the cytoplasm of giant cells of Dieters in the lateral vestibular nucleus of the rat; similar structures have been described in the ventral cochlear nucleus, spinal cord, and substantia nigra."
"GO:0097420","skein-like inclusion","cellular_component","Intracytoplasmic filamentous structure frequently encountered in preparations immunostained for ubiquitin."
"GO:0097511","dendritic cell dendrite","cellular_component","A branched cellular projection (or cytoplasmic extension) that is extended from the surface of a dendritic immune cell, and which enables the cell to sample luminal pathogens and increase the surface area for antigen presentation to T cells."
"GO:0097677","STAT family protein binding","molecular_function","Interacting selectively and non-covalently with any member of the signal transducers and activators of transcription (STAT) protein family. STATs are, as the name indicates, both signal transducers and transcription factors. STATs are activated by cytokines and some growth factors and thus control important biological processes including cell growth, cell differentiation, apoptosis and immune responses."
"GO:0097678","SOCS family protein binding","molecular_function","Interacting selectively and non-covalently with any member of the suppressor of cytokine signaling (SOCS) family of proteins. SOCS represent an important mechanism to extinguish cytokine and growth factor receptor signaling. Individual SOCS proteins are typically induced by specific cytokines and growth factors, thereby generating a negative feedback loop. SOCS proteins have important functions in development and homeostasis, and in disease, particularly tumor suppression and anti-inflammatory functions."
"GO:0097701","response to pulsatile fluid shear stress","biological_process","Any response to fluid shear stress where the fluid is flowing across a solid surface with periodic variations. For example, the endothelium in straight parts of the artery tree is subjected to pulsatile shear stress with a significant forward direction, which is believed to be an important physiological stimulus enhancing vessel compliance and conferring anti-thrombotic, anti-adhesive, and anti-inflammatory effects."
"GO:0097707","ferroptosis","biological_process","A programmed cell death characterized morphologically by the presence of smaller than normal mitochondria with condensed mitochondrial membrane densities, reduction or vanishing of mitochondria crista, and outer mitochondrial membrane rupture. Activation of mitochondrial voltage-dependent anion channels and mitogen-activated protein kinases, upregulation of endoplasmic reticulum stress, and inhibition of cystine/glutamate antiporter are involved in the induction of ferroptosis. This process is characterized by the accumulation of lipid peroxidation products and lethal reactive oxygen species (ROS) derived from iron metabolism. Glutathione peroxidase 4 (GPX4), heat shock protein beta-1, and nuclear factor erythroid 2-related factor 2 function as negative regulators of ferroptosis by limiting ROS production and reducing cellular iron uptake, respectively. In contrast, NADPH oxidase and p53 act as positive regulators of ferroptosis by promotion of ROS production and inhibition of expression of SLC7A11 (a specific light-chain subunit of the cystine/glutamate antiporter), respectively. Misregulated ferroptosis has been implicated in multiple physiological and pathological processes."
"GO:0097720","calcineurin-mediated signaling","biological_process","Any intracellular signal transduction in which the signal is passed on within the cell by activation of a transcription factor as a consequence of dephosphorylation by Ca(2+)-activated calcineurin. The process begins with calcium-dependent activation of the phosphatase calcineurin. Calcineurin is a calcium- and calmodulin-dependent serine/threonine protein phosphatase with a conserved function in eukaryotic species from yeast to humans. In yeast and fungi, calcineurin regulates stress signaling and cell cycle, and sporulation and virulence in pathogenic fungi. In metazoans, calcineurin is involved in cell commitment, organogenesis and organ development and immune function of T-lymphocytes. By a conserved mechanism, calcineurin phosphatase activates fungal Crz1 and mammalian NFATc by dephosphorylation and translocation of these transcription factors to the nucleus to regulate gene expression."
"GO:0098652","collagen type VII anchoring fibril","cellular_component","An antiparallel dimer of two collagen VII trimers, one end of which is embedded in the lamina densa while the other end attaches to banded collagen fibrils in the dermis."
"GO:0098676","modulation of host virulence by virus","biological_process","Any process by which a virus modulates the ability of its host to infect and/or damage an organism for which it is a host.  Typically this involves a phage modulating the virulence of a bacterium.  Mechanisms include the expression of factors that modulate a bacterial adhesion to a host cell, spread through host tissues, production exotoxins or provide protection against host immune defenses."
"GO:0099046","clearance of foreign intracellular nucleic acids","biological_process","A defense process that protects an organism from DNA or RNA from an invading organism."
"GO:0099047","clearance of foreign intracellular RNA","biological_process","A defense process that protects an organism from invading foreign RNA."
"GO:0099048","CRISPR-cas system","biological_process","An adaptive immune response of bacteria that serves to clear host cells of foreign DNA and RNA. It has three distinct stage: acquisition of foreign DNA by integration into CRISPR loci in the host chromosome, CRISPR RNA (crRNA) biogenesis, and target interference. CISPR stands for Clustered Regularly Interspaced Short Palindromic Repeat, which describes the nature of the loci."
"GO:0099520","ion antiporter activity involved in regulation of presynaptic membrane potential","molecular_function","Any ion antiporter activity, occurring in the presynaptic membrane, that is involved in regulation of presynaptic membrane potential."
"GO:0099580","ion antiporter activity involved in regulation of postsynaptic membrane potential","molecular_function","Any ion antiporter activity, occurring in the postsynaptic membrane, that is involved in regulation of postsynaptic membrane potential."
"GO:0101030","tRNA-guanine transglycosylation","biological_process","The modification of a tRNA anticodon loop by replacing guanine with queuonine. Reaction is tRNA guanine + queuine = tRNA queuine + guanine."
"GO:0106093","EDS1 disease-resistance complex","cellular_component","A plant complex involved in basal disease resistance and resistance (R) gene-mediated effector triggered immunity (ETI). Regulates accumulation of the hormone salicylic acid (SA) which is a necessary component of systemic immunity. Involved in responds to bacteria, viruses and oomycetes."
"GO:0106103","COPII vesicles tethering complex","cellular_component","A protein complex that resides in the cis-golgi membrane and plays a role in the tethering of COPII vesicles, through an interaction with vesicle tethering proteins (p115 in H. Sapiens and Uso1 S. cerevisiae), granting the cis-Golgi and endoplasmic reticulum to Golgi vesicle-mediated transport. It is composed by GRASP65 and GM130 protein in H. sapiens and by Bug1 and Grh1 proteins in S. cerevisiae."
"GO:0110001","toxin-antitoxin complex","cellular_component","A bacterial protein complex that neutralises its own toxin by complexing the toxin with the antitoxin. The antitoxin can be either a protein or an RNA. The neutralising toxin-antitoxin complex also acts as a transcriptional repressor of the toxin-antitoxin operon."
"GO:0120024","glucagon-like peptide binding","molecular_function","Interacting selectively and non-covalently with glucagon-like peptide, a antihyperglycemic hormone. Glucagon-like peptide is derived from the glucagon gene produced by pancreatic alpha cells."
"GO:0120026","host cell uropod","cellular_component","A host cell membrane projection with related cytoskeletal components at the trailing edge of a cell in the process of migrating or being activated, found on the opposite side of the cell from the leading edge or immunological synapse, respectively."
"GO:0120117","T cell meandering migration","biological_process","The random-like motility observed for T cells in lymph nodes which enhances surveillance of antigens presented by major histocompatibility complex (MHC) molecules on antigen presenting cells (APCs)."
"GO:0140295","pathogen-derived receptor ligand activity","molecular_function","The activity of a pathogen-derived entity that interacts with a host receptor to activate effector-triggered immunity."
"GO:0140320","PAMP receptor decoy activity","molecular_function","A gene product which recognizes, binds and sequesters PAMP ligands in order to prevent them from binding and activating to the host PAMP receptor. Usually this activity is encoded by a symbiont or a pathogen to prevent activation of the host innate immune response."
"GO:0140367","antibacterial innate immune response","biological_process","An defense response against a bacteria mediated through an innate immune response. An innate immune response is mediated by germline encoded components that directly recognize components of potential pathogens."
"GO:0140374","antiviral innate immune response","biological_process","A defense response against viruses mediated through an innate immune response. An innate immune response is mediated by germline encoded components that directly recognize components of potential pathogens."
"GO:0140375","immune receptor activity","molecular_function","Receiving a signal and transmitting it in a cell to initiate an immune response."
"GO:0140376","innate immune receptor activity","molecular_function","Receiving a signal and transmitting it in a cell to initiate an innate immune response."
"GO:0140393","norsolorinic acid ketoreductase activity","molecular_function","Catalysis of the reaction: (1'S)-averantin + NADP(+) <=> norsolorinic acid + NADPH."
"GO:0140395","averantin hydroxylase activity","molecular_function","Catalyzes the reaction: (1'S)-averantin + [reduced NADPH--hemoprotein reductase] + O(2) <=> (1'S,5'S)-5'-hydroxyaverantin + [oxidized NADPH--hemoprotein reductase] + H(2)O. Involved in aflatoxin biosynthesis."
"GO:0140396","5'-hydroxyaverantin dehydrogenase activity","molecular_function","Catalyzes the reaction: (1'S,5'S)-hydroxyaverantin + NAD(+) <=> 5'-oxoaverantin + NADH."
"GO:0140403","effector-mediated suppression of host innate immune response by symbiont","biological_process","A process mediated by a molecule secreted by a symbiont that results in the suppression of a host innate immune response. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0140404","effector-mediated modulation of host innate immune response by symbiont","biological_process","A process mediated by a molecule secreted by a symbiont that results in the modulation (either activation or suppression) of a host innate immune response. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0140415","effector-mediated modulation of host defenses by symbiont","biological_process","A process mediated by a molecule secreted by a symbiont that results in the modulation (either activation or suppresion) of a defense response. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0140423","effector-mediated suppression of pattern-triggered immunity signaling","biological_process","A process mediated by a molecule secreted by a symbiont that results in the suppression of a pattern-triggered immunity PTI signaling pathway. PTI signaling pathways are found in plants."
"GO:0140426","PAMP-triggered immunity signalling pathway","biological_process","Any series of molecular signals generated as a consequence of a pattern recognition receptor (PRR) binding to one of its physiological ligands to activate a plant innate immune response. PAMP-triggered immunity PRRs bind pathogen-associated molecular pattern (PAMPs), structures conserved among microbial species."
"GO:0140502","effector-mediated suppression of host salicylic acid-mediated innate immune signalling","biological_process","A process mediated by a molecule secreted by a symbiont that results in the suppression of host salicylic acid-mediated innate immune signalling."
"GO:0140525","antipodal site","cellular_component","The pole of the kinetoplast associated with kinetoplast DNA replication. The antipodal sites flank the kinetoplast DNA disk and are positioned approximately 180 degrees apart. In Trypanosoma brucei and Crithidia fasciculata, minicircles are attached at antipodal sites and they contain enzymes that catalyse some of the later reactions in minicircle replication."
"GO:0140533","suppression of host RNAi-mediated antiviral immune response","biological_process","Any process in which a symbiont stops, prevents, or reduces the rate or extent of the host's RNAi-mediated antiviral immune response. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:1900150","regulation of defense response to fungus","biological_process","Any process that modulates the frequency, rate or extent of defense response to fungus."
"GO:1900366","negative regulation of defense response to insect","biological_process","Any process that stops, prevents or reduces the frequency, rate or extent of defense response to insect."
"GO:1900367","positive regulation of defense response to insect","biological_process","Any process that activates or increases the frequency, rate or extent of defense response to insect."
"GO:1900424","regulation of defense response to bacterium","biological_process","Any process that modulates the frequency, rate or extent of defense response to bacterium."
"GO:1900425","negative regulation of defense response to bacterium","biological_process","Any process that stops, prevents or reduces the frequency, rate or extent of defense response to bacterium."
"GO:1900426","positive regulation of defense response to bacterium","biological_process","Any process that activates or increases the frequency, rate or extent of defense response to bacterium."
"GO:1900761","averantin metabolic process","biological_process","The chemical reactions and pathways involving averantin."
"GO:1900762","averantin catabolic process","biological_process","The chemical reactions and pathways resulting in the breakdown of averantin."
"GO:1900763","averantin biosynthetic process","biological_process","The chemical reactions and pathways resulting in the formation of averantin."
"GO:1901039","regulation of peptide antigen transport","biological_process","Any process that modulates the frequency, rate or extent of peptide antigen transport."
"GO:1901040","negative regulation of peptide antigen transport","biological_process","Any process that stops, prevents or reduces the frequency, rate or extent of peptide antigen transport."
"GO:1901041","positive regulation of peptide antigen transport","biological_process","Any process that activates or increases the frequency, rate or extent of peptide antigen transport."
"GO:1901325","response to antimycin A","biological_process","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an antimycin A stimulus."
"GO:1901680","sulfur-containing amino acid secondary active transmembrane transporter activity","molecular_function","Enables the transfer of sulfur-containing amino acid from one side of a membrane to the other, up its concentration gradient. The transporter binds the solute and undergoes a series of conformational changes. Transport works equally well in either direction and is driven by a chemiosmotic source of energy. Secondary active transporters include symporters and antiporters."
"GO:1901760","beta-L-Ara4N-lipid A biosynthetic process","biological_process","The chemical reactions and pathways resulting in the formation of beta-L-Ara4N-lipid A which occurs as a result of modification of the lipid A moiety of lipopolysaccharide by the addition of the sugar 4-amino-4-deoxy-L-arabinose (L-Ara4N). This strategy is adopted by pathogenic Gram-negative bacteria to evade cationic antimicrobial peptides produced by the innate immune system."
"GO:1902097","positive regulation of transcription from RNA polymerase II promoter involved in defense response to Gram-negative bacterium","biological_process","Any positive regulation of transcription from RNA polymerase II promoter that is involved in defense response to Gram-negative bacterium."
"GO:1902288","regulation of defense response to oomycetes","biological_process","Any process that modulates the frequency, rate or extent of defense response to oomycetes."
"GO:1902289","negative regulation of defense response to oomycetes","biological_process","Any process that stops, prevents or reduces the frequency, rate or extent of defense response to oomycetes."
"GO:1902290","positive regulation of defense response to oomycetes","biological_process","Any process that activates or increases the frequency, rate or extent of defense response to oomycetes."
"GO:1902612","regulation of anti-Mullerian hormone signaling pathway","biological_process","Any process that modulates the frequency, rate or extent of anti-Mullerian hormone signaling pathway."
"GO:1902613","negative regulation of anti-Mullerian hormone signaling pathway","biological_process","Any process that stops, prevents or reduces the frequency, rate or extent of anti-Mullerian hormone signaling pathway."
"GO:1902614","positive regulation of anti-Mullerian hormone signaling pathway","biological_process","Any process that activates or increases the frequency, rate or extent of anti-Mullerian hormone signaling pathway."
"GO:1902615","immune response involved in response to exogenous dsRNA","biological_process","Any immune response that is involved in response to exogenous dsRNA."
"GO:1903103","potassium:proton antiporter complex","cellular_component","A protein complex which is capable of potassium:proton antiporter activity."
"GO:1903279","regulation of calcium:sodium antiporter activity","biological_process","Any process that modulates the frequency, rate or extent of calcium:sodium antiporter activity."
"GO:1903280","negative regulation of calcium:sodium antiporter activity","biological_process","Any process that stops, prevents or reduces the frequency, rate or extent of calcium:sodium antiporter activity."
"GO:1903281","positive regulation of calcium:sodium antiporter activity","biological_process","Any process that activates or increases the frequency, rate or extent of calcium:sodium antiporter activity."
"GO:1903491","response to simvastatin","biological_process","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a simvastatin stimulus. Simvastatin is a statin used as a cholesterol-lowering and anti-cardiovascular disease drug."
"GO:1903492","response to acetylsalicylate","biological_process","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an aspirin (acetylsalicylate) stimulus. Aspirin is a non-steroidal anti-inflammatory drug with moA cyclooxygenase inhibitor activity."
"GO:1903493","response to clopidogrel","biological_process","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a clopidogrel stimulus. Clopidogrel is a is an oral, thienopyridine-class antiplatelet agent used to inhibit blood clots in coronary artery disease, peripheral vascular disease, and cerebrovascular disease."
"GO:1903554","G protein-coupled receptor signaling pathway involved in defense response to Gram-negative bacterium","biological_process","Any G protein-coupled receptor signaling pathway that is involved in defense response to Gram-negative bacterium."
"GO:1903701","substantia propria of cornea development","biological_process","The process whose specific outcome is the progression of a substantia propria of cornea over time, from its formation to the mature structure."
"GO:1904282","regulation of antigen processing and presentation of endogenous peptide antigen via MHC class I","biological_process","Any process that modulates the frequency, rate or extent of antigen processing and presentation of endogenous peptide antigen via MHC class I."
"GO:1904283","negative regulation of antigen processing and presentation of endogenous peptide antigen via MHC class I","biological_process","Any process that stops, prevents or reduces the frequency, rate or extent of antigen processing and presentation of endogenous peptide antigen via MHC class I."
"GO:1904284","positive regulation of antigen processing and presentation of endogenous peptide antigen via MHC class I","biological_process","Any process that activates or increases the frequency, rate or extent of antigen processing and presentation of endogenous peptide antigen via MHC class I."
"GO:1905034","regulation of antifungal innate immune response","biological_process","Any process that modulates the frequency, rate or extent of an antifungal innate immune response."
"GO:1905035","negative regulation of antifungal innate immune response","biological_process","Any process that stops, prevents or reduces the frequency, rate or extent of an antifungal innate immune response."
"GO:1905036","positive regulation of antifungal innate immune response","biological_process","Any process that activates or increases the frequency, rate or extent of an antifungal innate immune response."
"GO:1905055","calcium:cation antiporter activity involved in regulation of presynaptic cytosolic calcium ion concentration","molecular_function","Any calcium:cation antiporter activity that is involved in regulation of presynaptic cytosolic calcium ion concentration."
"GO:1905060","calcium:cation antiporter activity involved in regulation of postsynaptic cytosolic calcium ion concentration","molecular_function","Any calcium:cation antiporter activity that is involved in regulation of postsynaptic cytosolic calcium ion concentration."
"GO:1905674","regulation of adaptive immune memory response","biological_process","Any process that modulates the frequency, rate or extent of adaptive immune memory response."
"GO:1905675","negative regulation of adaptive immune memory response","biological_process","Any process that stops, prevents or reduces the frequency, rate or extent of adaptive immune memory response."
"GO:1905676","positive regulation of adaptive immune memory response","biological_process","Any process that activates or increases the frequency, rate or extent of adaptive immune memory response."
"GO:1905677","regulation of adaptive immune effector response","biological_process","Any process that modulates the frequency, rate or extent of adaptive immune effector response."
"GO:1905678","negative regulation of adaptive immune effector response","biological_process","Any process that stops, prevents or reduces the frequency, rate or extent of adaptive immune effector response."
"GO:1905679","positive regulation of adaptive immune effector response","biological_process","Any process that activates or increases the frequency, rate or extent of adaptive immune effector response."
"GO:1905680","regulation of innate immunity memory response","biological_process","Any process that modulates the frequency, rate or extent of innate immunity memory response."
"GO:1905681","negative regulation of innate immunity memory response","biological_process","Any process that stops, prevents or reduces the frequency, rate or extent of innate immunity memory response."
"GO:1905682","positive regulation of innate immunity memory response","biological_process","Any process that activates or increases the frequency, rate or extent of innate immunity memory response."
"GO:1990023","mitotic spindle midzone","cellular_component","The area in the center of the anaphase spindle consisting of microtubules, microtubule bundling factors and kinesin motors where the spindle microtubules from opposite poles overlap in an antiparallel manner."
"GO:1990117","B cell receptor apoptotic signaling pathway","biological_process","An extrinsic apoptotic signaling pathway initiated by the cross-linking of an antigen receptor on a B cell."
"GO:1990145","maintenance of translational fidelity","biological_process","Suppression of the occurrence of translational errors, such as codon-anticodon mis-paring, during the process of translation of a protein using an mRNA template."
"GO:1990195","macrolide transmembrane transporter complex","cellular_component","A bacterial transmembrane transporter complex that spans the entire cell membrane system and possesses ATP-dependent xenobiotic transport activity pumping drugs (typically antibiotics) and other toxins directly from the cytosol out of the bacterial cell. Typically, it is trimeric consisting of a inner membrane ATPase (IMP), a periplasmic membrane fusion protein (MFP) and an outer membrane factor (OMF). In E. coli, macrolide transporter complexes may consists of MacB (IMP), MacA (MFP) and TolC (OMF) or AcrB (IMP), AcrA (MFP) and TolC (OMF). Trimeric TolC is a common OMF found in many macrolide transporter complexes."
"GO:1990203","MdtBC Complex","cellular_component","A protein complex containing two transmembrane subunits; a MdtB dimer and one unit of MdtC. Capable of exporting substrates across the cell membrane. Involved in conferring antibiotic resistance of Gram-negative bacteria by transporting drugs across the membrane."
"GO:1990231","STING complex","cellular_component","A protein dimer containing two STING monomers. It binds cyclic purine di-nucleotides.  Activation of the sting complex by 2',5'-3'-5'-cyclic GMP-AMP activates nuclear transcription factor kB (NF-kB) and interferon regulatory factor 3 (IRF3) which then induce transcription of the genes encoding type I IFN and cytokines active in the  innate immune response."
"GO:1990242","obsolete innate immune response complex","cellular_component","OBSOLETE. A protein complex involved in the innate immune response."
"GO:1990262","anti-Mullerian hormone signaling pathway","biological_process","A series of molecular signals initiated by the binding of anti-Mullerian hormone to its receptor on the surface of a target cell, and ending with regulation of a downstream cellular process, e.g. transcription."
"GO:1990271","obsolete anti-Mullerian hormone","molecular_function","OBSOLETE. Combining with anti-Mullerian hormone to initiate a change in cell activity."
"GO:1990272","anti-Mullerian hormone receptor activity","molecular_function","Combining with anti-Mullerian hormone to initiate a change in cell activity."
"GO:1990346","BID-BCL-xl complex","cellular_component","A heterodimeric protein complex consisting of BID and BCL-xl, members of the Bcl-2 family of anti- and proapoptotic regulators."
"GO:1990405","protein antigen binding","molecular_function","Interacting selectively and non-covalently with a protein antigen."
"GO:1990463","lateral cortical node","cellular_component","A protein complex that is anchored at the cortical face of the plasma membrane, and contains proteins involved in regulating cell cycle progression. In Schizosaccharomyces pombe, lateral cortical nodes are several megadaltons in size, and contain Slf1, which anchors the complex at the membrane, and the methyltransferase Skb1 in stoichiometric quantities, and may contain other proteins."
"GO:1990623","Herring body","cellular_component","The dilated terminal portions of neurosecretory axons constituting the hypothalamohypophyseal tract, found in close proximity to sinusoidal capillaries in the posterior pituitary. Herring bodies consist of aggregates of membrane-bound neurosecretory vesicles where oxytocin or antidiuretic hormone (ADH) are stored prior to release. Each Herring body also contains ATP and either neurophysin I or neurophysin II which bind to oxytocin and ADH, respectively."
