"ID","name","namespace","definition"
"GO:0052446","obsolete modulation by organism of defense-related symbiont cell wall thickening","biological_process","OBSOLETE. Any process by which an organism modulates the frequency, rate or extent of symbiont processes resulting in the thickening of its cell walls, occurring as part of the defense response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052447","obsolete modulation by organism of symbiont ethylene-mediated defense response","biological_process","OBSOLETE. Any process by which an organism modulates the frequency, rate or extent of the ethylene-mediated defense response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052452","obsolete modulation by organism of symbiont innate immunity","biological_process","OBSOLETE. Any process by which an organism modulates the frequency, rate or extent of the innate immune response of the symbiont organism; the innate immune response is the symbiont's first line of defense against infection. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052454","obsolete modulation by organism of symbiont jasmonic acid-mediated defense response","biological_process","OBSOLETE. Any process by which an organism modulates the frequency, rate or extent of the jasmonic acid-mediated defense response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052457","obsolete modulation by organism of defense-related symbiont nitric oxide production","biological_process","OBSOLETE. Any process by which an organism modulates the frequency, rate or extent of the production of nitric oxide as part of the defense response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052463","obsolete modulation by organism of symbiont phytoalexin production","biological_process","OBSOLETE. Any process by which an organism modulates the frequency, rate or extent of production of phytoalexins as part of the defense response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052465","obsolete modulation by organism of defense-related symbiont reactive oxygen species production","biological_process","OBSOLETE. Any process by which an organism modulates the frequency, rate or extent of the production of reactive oxygen species as part of the defense response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052466","obsolete modulation by organism of symbiont resistance gene-dependent defense response","biological_process","OBSOLETE. Any process by which an organism activates, maintains or increases the frequency, rate or extent of the resistance gene-dependent defense response of the symbiont. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052467","obsolete modulation by organism of symbiont salicylic acid-mediated defense response","biological_process","OBSOLETE. Any process by which an organism modulates the frequency, rate or extent of the salicylic acid-mediated defense response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052473","obsolete negative regulation by organism of symbiont B-cell mediated immune response","biological_process","OBSOLETE. Any process by which an organism stops, prevents, or reduces the frequency, rate or extent of the B-cell mediated immune response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052474","obsolete negative regulation by organism of symbiont T-cell mediated immune response","biological_process","OBSOLETE. Any process by which an organism stops, prevents, or reduces the frequency, rate or extent of the T-cell mediated immune response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052475","obsolete negative regulation by organism of symbiont cell-mediated immune response","biological_process","OBSOLETE. Any process by which an organism stops, prevents, or reduces the frequency, rate or extent of the cell mediated immune response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052476","obsolete negative regulation by organism of defense-related symbiont MAP kinase-mediated signal transduction pathway","biological_process","OBSOLETE. Any process by which an organism stops, prevents, or reduces the frequency, rate or extent of symbiont MAP kinase-mediated signal transduction pathways during the symbiont defense response. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052477","obsolete negative regulation by organism of defense-related symbiont callose deposition","biological_process","OBSOLETE. Any process by which an organism stops, prevents, or reduces the frequency, rate or extent of callose deposition performed by the symbiont as part of its defense response. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052478","obsolete negative regulation by organism of defense-related symbiont cell wall callose deposition","biological_process","OBSOLETE. Any process by which an organism stops, prevents, or reduces the frequency, rate or extent of the deposition of callose by the symbiont in its cell walls, occurring as part of the defense response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052479","obsolete negative regulation by organism of defense-related symbiont ethylene-mediated signal transduction pathway","biological_process","OBSOLETE. Any process by which an organism stops, prevents, or reduces the frequency, rate or extent of symbiont ethylene-mediated signal transduction pathways during the symbiont defense response. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052480","obsolete negative regulation by organism of defense-related symbiont jasmonic acid-mediated signal transduction pathway","biological_process","OBSOLETE. Any process by which an organism stops, prevents, or reduces the frequency, rate or extent of symbiont jasmonic acid-mediated signal transduction pathways during the symbiont defense response. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052481","obsolete negative regulation by organism of defense-related symbiont salicylic acid-mediated signal transduction pathway","biological_process","OBSOLETE. Any process by which an organism stops, prevents, or reduces the frequency, rate or extent of symbiont salicylic acid-mediated signal transduction pathways during the symbiont defense response. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052482","defense response by cell wall thickening","biological_process","A type of cell wall modification, in which the cell wall is reinforced and made thicker, that occurs as part of the defense response of an organism."
"GO:0052484","obsolete negative regulation by organism of symbiont ethylene-mediated defense response","biological_process","OBSOLETE. Any process by which an organism stops, prevents, or reduces the frequency, rate or extent of the ethylene-mediated defense response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052486","obsolete negative regulation by organism of symbiont innate immunity","biological_process","OBSOLETE. Any process by which an organism stops, prevents, or reduces the frequency, rate or extent of the innate immune response of the symbiont organism, the symbiont's first line of defense against infection. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052487","obsolete negative regulation by organism of symbiont jasmonic acid-mediated defense response","biological_process","OBSOLETE. Any process by which an organism stops, prevents, or reduces the frequency, rate or extent of the jasmonic acid-mediated defense response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052491","obsolete negative regulation by organism of symbiont salicylic acid-mediated defense response","biological_process","OBSOLETE. Any process by which an organism stops, prevents, or reduces the frequency, rate or extent of the salicylic acid-mediated defense response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052502","obsolete positive regulation by host of defense-related symbiont MAP kinase-mediated signal transduction pathway","biological_process","OBSOLETE. Any process in which an organism activates, maintains or increases the frequency, rate or extent of symbiont MAP kinase-mediated signal transduction pathways during the symbiont defense response. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052503","obsolete positive regulation by organism of defense-related symbiont calcium-dependent protein kinase pathway","biological_process","OBSOLETE. Any process by which an organism activates, maintains or increases the frequency, rate or extent of the symbiont calcium-dependent protein kinase pathway during the symbiont defense response. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052505","obsolete positive regulation by organism of defense-related symbiont cell wall callose deposition","biological_process","OBSOLETE. Any process by which an organism activates, maintains or increases the frequency, rate or extent of the deposition of callose by the symbiont in its cell walls, occurring as part of the defense response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052506","obsolete positive regulation by organism of defense-related symbiont ethylene-mediated signal transduction pathway","biological_process","OBSOLETE. Any process by which an organism activates, maintains or increases the frequency, rate or extent of symbiont ethylene-mediated signal transduction pathways during the symbiont defense response. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052507","obsolete positive regulation by organism of defense-related symbiont jasmonic acid-mediated signal transduction pathway","biological_process","OBSOLETE. Any process by which an organism activates, maintains or increases the frequency, rate or extent of symbiont jasmonic acid-mediated signal transduction pathways during the symbiont defense response. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052508","obsolete positive regulation by organism of defense-related symbiont salicylic acid-mediated signal transduction pathway","biological_process","OBSOLETE. Any process by which an organism activates, maintains or increases the frequency, rate or extent of symbiont salicylic acid-mediated signal transduction pathways during the symbiont defense response. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052511","obsolete positive regulation by organism of symbiont ethylene-mediated defense response","biological_process","OBSOLETE. Any process by which an organism activates, maintains or increases the frequency, rate or extent of the ethylene-mediated defense response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052515","obsolete positive regulation by organism of symbiont innate immunity","biological_process","OBSOLETE. Any process by which an organism activates, maintains or increases the frequency, rate or extent of the innate immune response of the symbiont organism; the innate immune response is the symbiont's first line of defense against infection. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052516","obsolete positive regulation by organism of symbiont jasmonic acid-mediated defense response","biological_process","OBSOLETE. Any process by which an organism activates, maintains or increases the frequency, rate or extent of the jasmonic acid-mediated defense response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052524","obsolete positive regulation by organism of symbiont salicylic acid-mediated defense response","biological_process","OBSOLETE. Any process by which an organism activates, maintains or increases the frequency, rate or extent of the salicylic acid-mediated defense response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052530","obsolete positive regulation by organism of symbiont resistance gene-dependent defense response","biological_process","OBSOLETE. Any process by which an organism activates, maintains or increases the frequency, rate or extent of the resistance gene-dependent defense response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052531","obsolete positive regulation by organism of defense-related symbiont calcium ion flux","biological_process","OBSOLETE. Any process by which an organism activates, maintains or increases the frequency, rate or extent of fluxes of calcium ions that occur as part of the defense response of a host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052540","obsolete positive regulation by organism of defense-related symbiont cell wall thickening","biological_process","OBSOLETE. Any process by which an organism activates, maintains or increases the frequency, rate or extent of symbiont processes resulting in the thickening of its cell walls, occurring as part of the defense response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052542","defense response by callose deposition","biological_process","Any process in which callose is transported to, and/or maintained in, a specific location during the defense response. Callose is a linear 1,3-beta-d-glucan formed from UDP-glucose and is found in certain plant cell walls."
"GO:0052544","defense response by callose deposition in cell wall","biological_process","Any process in which callose is transported to, and/or maintained in, the cell wall during the defense response. Callose is a linear 1,3-beta-d-glucan formed from UDP-glucose and is found in certain plant cell walls."
"GO:0052553","modulation by symbiont of host immune response","biological_process","Any process in which a symbiont modulates the frequency, rate or extent of the immune response of the host organism; the immune response is any immune system process that functions in the calibrated response of an organism to a potential internal or invasive threat. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052554","obsolete modulation by organism of symbiont immune response","biological_process","OBSOLETE. Any process by which an organism modulates the frequency, rate or extent of the immune response of the symbiont organism; the immune response is any immune system process that functions in the calibrated response of an organism to a potential internal or invasive threat. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052557","obsolete positive regulation by organism of symbiont immune response","biological_process","OBSOLETE. Any process by which an organism activates, maintains or increases the frequency, rate or extent of the immune response of the symbiont organism; the immune response is any immune system process that functions in the calibrated response of an organism to a potential internal or invasive threat. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052559","induction by symbiont of host immune response","biological_process","Any process in which a symbiont activates the immune response of the host organism; the immune response is any immune system process that functions in the calibrated response of an organism to a potential internal or invasive threat. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052560","obsolete induction by organism of symbiont immune response","biological_process","OBSOLETE. Any process by which an organism activates the immune response of the symbiont organism; the immune response is any immune system process that functions in the calibrated response of an organism to a potential internal or invasive threat. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052562","suppression by symbiont of host immune response","biological_process","Any process in which a symbiont stops, prevents, or reduces the frequency, rate or extent of the immune response of the host organism; the immune response is any immune system process that functions in the calibrated response of an organism to a potential internal or invasive threat. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052563","obsolete negative regulation by organism of symbiont immune response","biological_process","OBSOLETE. Any process by which an organism stops, prevents, or reduces the frequency, rate or extent of the immune response of the symbiont organism; the immune response is any immune system process that functions in the calibrated response of an organism to a potential internal or invasive threat. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052568","obsolete response to symbiont phytoalexin production","biological_process","OBSOLETE. A change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of phytoalexins produced as part of the defense response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052569","obsolete response to defense-related symbiont nitric oxide production","biological_process","OBSOLETE. A change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of nitric oxide produced as part of the defense response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052570","obsolete response to defense-related symbiont reactive oxygen species production","biological_process","OBSOLETE. A change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of reactive oxygen species produced as part of the defense response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052571","obsolete response to symbiont immune response","biological_process","OBSOLETE. A change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of detecting the immune response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052572","response to host immune response","biological_process","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of detecting the immune response of the host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0060097","cytoskeletal rearrangement involved in phagocytosis, engulfment","biological_process","The assembly, arrangement, or disassembly of cytoskeletal structures that is involved in the internalization of bacteria, immune complexes and other particulate matter or of an apoptotic cell by phagocytosis."
"GO:0060098","membrane reorganization involved in phagocytosis, engulfment","biological_process","The assembly and arrangement of the plasma membrane that is involved in the internalization of bacteria, immune complexes and other particulate matter or of an apoptotic cell by phagocytosis."
"GO:0060099","regulation of phagocytosis, engulfment","biological_process","Any process that modulates the frequency, rate or extent of the internalization of bacteria, immune complexes and other particulate matter or of an apoptotic cell by phagocytosis."
"GO:0060100","positive regulation of phagocytosis, engulfment","biological_process","Any process that activates or increases the frequency, rate or extent of the internalization of bacteria, immune complexes and other particulate matter or of an apoptotic cell by phagocytosis."
"GO:0060101","negative regulation of phagocytosis, engulfment","biological_process","Any process that stops, prevents, or reduces the frequency, rate or extent of the internalization of bacteria, immune complexes and other particulate matter or of an apoptotic cell by phagocytosis."
"GO:0060104","surface coat of collagen and cuticulin-based cuticle extracellular matrix","cellular_component","An electron dense, amorphous envelope that comprises the outermost layer of the cuticle. The surface coat is loosely apposed to the epicuticle, has distinct biochemical properties, is synthesized by cells other than the underlying hypodermis, and is labile. In addition to serving as a lubricant to protect against abrasion and dehydration, the surface coat may also play important roles in infection and immune evasion. An example of this component is found in Caenorhabditis elegans."
"GO:0060264","regulation of respiratory burst involved in inflammatory response","biological_process","Any process that modulates the rate, frequency or extent of a phase of elevated metabolic activity, during which oxygen consumption increases made as a defense response ; this leads to the production, by an NADH dependent system, of hydrogen peroxide (H2O2), superoxide anions and hydroxyl radicals."
"GO:0060265","positive regulation of respiratory burst involved in inflammatory response","biological_process","Any process that increases the rate, frequency or extent of a phase of elevated metabolic activity, during which oxygen consumption increases made as a defense response ; this leads to the production, by an NADH dependent system, of hydrogen peroxide (H2O2), superoxide anions and hydroxyl radicals."
"GO:0060266","negative regulation of respiratory burst involved in inflammatory response","biological_process","Any process that decreases the rate, frequency or extent of a phase of elevated metabolic activity, during which oxygen consumption increases made as a defense response ; this leads to the production, by an NADH dependent system, of hydrogen peroxide (H2O2), superoxide anions and hydroxyl radicals."
"GO:0060368","regulation of Fc receptor mediated stimulatory signaling pathway","biological_process","Any process that modulates the rate, frequency or extent of the Fc receptor mediated stimulatory signaling pathway. The Fc receptor mediated stimulatory signaling pathway is a series of molecular signals generated as a consequence of a the binding of the Fc portion of an immunoglobulin by an Fc receptor capable of activating or perpetuating an immune response. The Fc portion of an immunoglobulin is its C-terminal constant region."
"GO:0060369","positive regulation of Fc receptor mediated stimulatory signaling pathway","biological_process","Any process that increases the rate, frequency or extent of the Fc receptor mediated stimulatory signaling pathway. The Fc receptor mediated stimulatory signaling pathway is a series of molecular signals generated as a consequence of a the binding of the Fc portion of an immunoglobulin by an Fc receptor capable of activating or perpetuating an immune response. The Fc portion of an immunoglobulin is its C-terminal constant region."
"GO:0061057","peptidoglycan recognition protein signaling pathway","biological_process","A series of molecular signals initiated by binding of peptidoglycan to a receptor and ending with regulation of a downstream cellular process. The main outcome of the Imd signaling is the production of antimicrobial peptides."
"GO:0061078","positive regulation of prostaglandin secretion involved in immune response","biological_process","Any process that activates or increases the frequency, rate or extent of the regulated release of a prostaglandin from a cell and contributes to the immune response."
"GO:0061081","positive regulation of myeloid leukocyte cytokine production involved in immune response","biological_process","Any process that modulates the rate, frequency, or extent of the production of a cytokine that contributes to the immune response."
"GO:0061760","antifungal innate immune response","biological_process","An defense response against a fungus mediated through an innate immune response. An innate immune response is mediated by germline encoded components that directly recognize components of potential pathogens."
"GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","biological_process","An immune response against microbes mediated by anti-microbial peptides in body fluid."
"GO:0062040","fungal biofilm matrix","cellular_component","An extracellular matrix lying external to fungal cells. The fungal biofilm matrix consists of polysaccharides, proteins, lipids, and nucleic acids. Fungal biofilms mediate adherence to host tissues, and provide protection from host immune defenses."
"GO:0070892","lipoteichoic acid immune receptor activity","molecular_function","Combining with lipoteichoic acid and transmitting the signal to initiate an innate immune response."
"GO:0071384","cellular response to corticosteroid stimulus","biological_process","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a corticosteroid hormone stimulus. A corticosteroid is a steroid hormone that is produced in the adrenal cortex. Corticosteroids are involved in a wide range of physiologic systems such as stress response, immune response and regulation of inflammation, carbohydrate metabolism, protein catabolism, blood electrolyte levels, and behavior. They include glucocorticoids and mineralocorticoids."
"GO:0071386","cellular response to corticosterone stimulus","biological_process","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a corticosterone stimulus. Corticosterone is a 21 carbon steroid hormone of the corticosteroid type, produced in the cortex of the adrenal glands. In many species, corticosterone is the principal glucocorticoid, involved in regulation of fuel metabolism, immune reactions, and stress responses."
"GO:0071387","cellular response to cortisol stimulus","biological_process","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cortisol stimulus. Cortisol is the major natural glucocorticoid synthesized in the zona fasciculata of the adrenal cortex; it affects the metabolism of glucose, protein, and fats and has appreciable mineralocorticoid activity. It also regulates the immune system and affects many other functions."
"GO:0071420","cellular response to histamine","biological_process","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a histamine stimulus. Histamine, the biogenic amine 2-(1H-imidazol-4-yl)ethanamine, is involved in local immune responses as well as regulating physiological function in the gut and acting as a neurotransmitter."
"GO:0072538","T-helper 17 type immune response","biological_process","An immune response which is associated with resistance to intracellular bacteria with a key role in inflammation and tissue injury. This immune response is associated with pathological autoimmune conditions such as multiple sclerosis, arthritis and psoriasis which is typically orchestrated by the production of particular cytokines by T-helper 17 cells, most notably interleukin-17, IL-21 and IL-22."
"GO:0075141","obsolete symbiont tolerance to host environment","biological_process","OBSOLETE. Any process that contributes to the maintenance of a physiologic state in which the symbiont immune system does not react destructively against the components of its host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0075528","modulation by virus of host immune response","biological_process","The process in which a virus effects a change in the host immune response."
"GO:0080185","effector-mediated induction of plant hypersensitive response by symbiont","biological_process","A symbiont process in which a molecule secreted by the symbiont activates a resistance gene-dependent defense response signaling pathway in the plant host, in order to activate a hypersensitive response to induce necrosis. In the plant, this process involves the direct or indirect recognition of the symbiont effector protein for example through plant resistance receptor or R proteins (or R genes)."
"GO:0085032","modulation by symbiont of host I-kappaB kinase/NF-kappaB cascade","biological_process","Any process in which an organism modulates the frequency, rate or extent of host NF-kappaB-mediated signal transduction pathways during the host defense response. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0085033","induction by symbiont of host I-kappaB kinase/NF-kappaB cascade","biological_process","Any process that activates or increases the frequency, rate or extent of host NF-kappaB-mediated signal transduction pathways during the host defense response. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0085034","suppression by symbiont of host I-kappaB kinase/NF-kappaB cascade","biological_process","Any process that stops, prevents, or reduces the frequency, rate or extent of host NF-kappaB-mediated signal transduction pathways during the host defense response. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0090264","regulation of immune complex clearance by monocytes and macrophages","biological_process","Any process that modulates the rate, frequency, or extent of the process of immune complex clearance by monocytes or macrophages."
"GO:0090265","positive regulation of immune complex clearance by monocytes and macrophages","biological_process","Any process that increases the rate, frequency, or extent of the process of immune complex clearance by monocytes or macrophages."
"GO:0090323","prostaglandin secretion involved in immune response","biological_process","The regulated release of a prostaglandin that contributes to the immune response. Prostaglandins are a group of biologically active metabolites which contain a cyclopentane ring."
"GO:0090644","age-related resistance","biological_process","An innate immune response that is positively correlated with host plant development. As a plant develops, its innate resistance to pathogenic infections increases. The mechanisms involved in age-related resistance differ in nature or in aspects of regulation from the hypersensitive response (HR), systemic acquired resistance (SAR), or induced systemic resistance (ISR)."
"GO:0090713","immunological memory process","biological_process","Any process of the immune system that can contribute to the formation of immunological memory or an immune response based upon activation of immunological memory."
"GO:0090714","innate immunity memory response","biological_process","An immune response mediated by the innate immune system and directed against a previously encountered immunologic stimulus, being quicker and quantitatively better compared with the initial response to that stimulus."
"GO:0090715","immunological memory formation process","biological_process","Any immunological memory process that can contribute to the formation of immunological memory."
"GO:0090716","adaptive immune memory response","biological_process","An immune response directed against a previously encountered antigen, being quicker and quantitatively better compared with the primary response."
"GO:0090717","adaptive immune memory response involving T cells and B cells","biological_process","An immune response mediated by reactivated memory T cells and B cells and directed against a previously encountered antigen, being quicker and quantitatively better compared with the primary response."
"GO:0090718","adaptive immune effector response","biological_process","An adaptive immune response that involves one or more immune effector processes and takes place during the effector phase of the adaptive immune response."
"GO:0090719","adaptive immune effector response involving T cells and B lineage cells","biological_process","An adaptive immune effector response involving T cells and B lineage cells. In the case of B lineage cells, the effector cells are the antibody secreting plasma cells whereas for T cells the effector cells may be helper T cells or cytotoxic T cells."
"GO:0090720","primary adaptive immune response","biological_process","An adaptive immune response against an antigen not previously encountered by immune system."
"GO:0090721","primary adaptive immune response involving T cells and B cells","biological_process","An adaptive immune response mediated by naive T or B cells against an antigen not previously encountered by immune system."
"GO:0097026","dendritic cell dendrite assembly","biological_process","Formation of dendrites, branched cellular projections (or cytoplasmic extension) that are extended from the surface of a dendritic immune cell, and which enable the cell to sample luminal pathogens and increase the surface area for antigen presentation to T cells."
"GO:0097028","dendritic cell differentiation","biological_process","The process in which a precursor cell type acquires the specialized features of a dendritic cell. A dendritic cell is a leukocyte of dendritic lineage specialized in the uptake, processing, and transport of antigens to lymph nodes for the purpose of stimulating an immune response via T cell activation."
"GO:0097048","dendritic cell apoptotic process","biological_process","Any apoptotic process in a dendritic cell, a cell of hematopoietic origin, typically resident in particular tissues, specialized in the uptake, processing, and transport of antigens to lymph nodes for the purpose of stimulating an immune response via T cell activation."
"GO:0097241","hematopoietic stem cell migration to bone marrow","biological_process","The orderly movement of a hematopoietic stem cell into the bone marrow, and its subsequent positioning within defined functional compartments in that microenvironment. A hematopoietic stem cell is a cell from which all cells of the lymphoid and myeloid lineages develop, including blood cells and cells of the immune system."
"GO:0097281","immune complex formation","biological_process","The process that gives rise to an immune complex. Immune complexes are clusters of antibodies bound to antigen, to which complement may also be fixed, and which may precipitate or remain in solution. Examples are the clumping of cells such as bacteria or red blood cells in the presence of an antibody, precipitation of a toxin after an antibody binds to it, and clumping of viral particles as a result of antibody binding to the virus."
"GO:0097511","dendritic cell dendrite","cellular_component","A branched cellular projection (or cytoplasmic extension) that is extended from the surface of a dendritic immune cell, and which enables the cell to sample luminal pathogens and increase the surface area for antigen presentation to T cells."
"GO:0097677","STAT family protein binding","molecular_function","Interacting selectively and non-covalently with any member of the signal transducers and activators of transcription (STAT) protein family. STATs are, as the name indicates, both signal transducers and transcription factors. STATs are activated by cytokines and some growth factors and thus control important biological processes including cell growth, cell differentiation, apoptosis and immune responses."
"GO:0097720","calcineurin-mediated signaling","biological_process","Any intracellular signal transduction in which the signal is passed on within the cell by activation of a transcription factor as a consequence of dephosphorylation by Ca(2+)-activated calcineurin. The process begins with calcium-dependent activation of the phosphatase calcineurin. Calcineurin is a calcium- and calmodulin-dependent serine/threonine protein phosphatase with a conserved function in eukaryotic species from yeast to humans. In yeast and fungi, calcineurin regulates stress signaling and cell cycle, and sporulation and virulence in pathogenic fungi. In metazoans, calcineurin is involved in cell commitment, organogenesis and organ development and immune function of T-lymphocytes. By a conserved mechanism, calcineurin phosphatase activates fungal Crz1 and mammalian NFATc by dephosphorylation and translocation of these transcription factors to the nucleus to regulate gene expression."
"GO:0098676","modulation of host virulence by virus","biological_process","Any process by which a virus modulates the ability of its host to infect and/or damage an organism for which it is a host.  Typically this involves a phage modulating the virulence of a bacterium.  Mechanisms include the expression of factors that modulate a bacterial adhesion to a host cell, spread through host tissues, production exotoxins or provide protection against host immune defenses."
"GO:0099046","clearance of foreign intracellular nucleic acids","biological_process","A defense process that protects an organism from DNA or RNA from an invading organism."
"GO:0099047","clearance of foreign intracellular RNA","biological_process","A defense process that protects an organism from invading foreign RNA."
"GO:0099048","CRISPR-cas system","biological_process","An adaptive immune response of bacteria that serves to clear host cells of foreign DNA and RNA. It has three distinct stage: acquisition of foreign DNA by integration into CRISPR loci in the host chromosome, CRISPR RNA (crRNA) biogenesis, and target interference. CISPR stands for Clustered Regularly Interspaced Short Palindromic Repeat, which describes the nature of the loci."
"GO:0106093","EDS1 disease-resistance complex","cellular_component","A plant complex involved in basal disease resistance and resistance (R) gene-mediated effector triggered immunity (ETI). Regulates accumulation of the hormone salicylic acid (SA) which is a necessary component of systemic immunity. Involved in responds to bacteria, viruses and oomycetes."
"GO:0120026","host cell uropod","cellular_component","A host cell membrane projection with related cytoskeletal components at the trailing edge of a cell in the process of migrating or being activated, found on the opposite side of the cell from the leading edge or immunological synapse, respectively."
"GO:0140295","pathogen-derived receptor ligand activity","molecular_function","The activity of a pathogen-derived entity that interacts with a host receptor to activate effector-triggered immunity."
"GO:0140320","PAMP receptor decoy activity","molecular_function","A gene product which recognizes, binds and sequesters PAMP ligands in order to prevent them from binding and activating to the host PAMP receptor. Usually this activity is encoded by a symbiont or a pathogen to prevent activation of the host innate immune response."
"GO:0140367","antibacterial innate immune response","biological_process","An defense response against a bacteria mediated through an innate immune response. An innate immune response is mediated by germline encoded components that directly recognize components of potential pathogens."
"GO:0140374","antiviral innate immune response","biological_process","A defense response against viruses mediated through an innate immune response. An innate immune response is mediated by germline encoded components that directly recognize components of potential pathogens."
"GO:0140375","immune receptor activity","molecular_function","Receiving a signal and transmitting it in a cell to initiate an immune response."
"GO:0140376","innate immune receptor activity","molecular_function","Receiving a signal and transmitting it in a cell to initiate an innate immune response."
"GO:0140403","effector-mediated suppression of host innate immune response by symbiont","biological_process","A process mediated by a molecule secreted by a symbiont that results in the suppression of a host innate immune response. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0140404","effector-mediated modulation of host innate immune response by symbiont","biological_process","A process mediated by a molecule secreted by a symbiont that results in the modulation (either activation or suppression) of a host innate immune response. The host is defined as the larger of the organisms involved in a symbiotic interaction."
